"idPedido","lonCarga","latCarga","lonDescarga","latDescarga","categoria","prioridad","startSlot","endSlot","lastDate"
"2007AR138-001",-7.61486,43.65585,-8.57308,42.78065,M2,0,"20:00","00:00","2022-08-10"
"1907AR340-005",-7.6918,43.5495,-8.58968,42.68012,M2,0,"20:00","00:00","2022-09-11"
"2115AR121-001",-8.40589,42.53456,-8.48905,42.28537,M3,0,"20:00","00:00","2022-08-11"
"2003AR082-001",-6.18093,43.48969,-8.69093,42.80523,M2,0,"20:00","00:00","2022-09-09"
"1907AR256-006",-7.67889,43.55992,-8.68383,42.61703,M2,0,"20:00","00:00","2022-09-11"
"2104AR050-003",-7.08225,43.41004,-7.91643,43.65506,M2,0,"20:00","00:00","2022-08-28"
"2110AR052-002",-8.25205,43.17281,-8.04251,42.50911,M0,0,"20:00","00:00","2022-08-11"
"2108AR043-002",-8.20157,43.59031,-7.78103,43.65894,M2,0,"20:00","00:00","2022-09-02"
"2115AR054-003",-8.54846,42.5309,-8.78481,42.05375,M3,0,"20:00","00:00","2022-08-21"
"2121AP007-004",-7.46435,43.34076,-7.71372,43.36041,M1,0,"20:00","00:00","2022-08-29"
"2202AP001-015",-5.94798,43.33857,-8.03458,42.51397,M1,0,"20:00","00:00","2022-08-21"
"2202AP001-014",-5.94861,43.33793,-8.03909,42.51478,M1,0,"20:00","00:00","2022-08-17"
"2121AP007-003",-7.46851,43.33858,-7.71378,43.3605,M1,0,"20:00","00:00","2022-08-01"
"2104AR049-009",-7.08363,43.40573,-8.84394,43.08306,M3,0,"20:00","00:00","2022-08-29"
"2001AP001-006",-4.94644,43.4355,-8.90153,42.69987,M2,0,"20:00","00:00","2022-08-14"
"2121AP009-001",-7.46686,43.34079,-7.7124,43.36199,M1,0,"20:00","00:00","2022-09-03"
"2121AP008-002",-7.46739,43.34129,-7.71262,43.36197,M1,0,"20:00","00:00","2022-09-12"
"2109AR025-002",-8.0123,43.22608,-7.088,43.43413,M3,0,"20:00","00:00","2022-08-27"
"2107AR164-035",-7.70719,43.50503,-8.00904,43.67569,M3,0,"20:00","00:00","2022-09-14"
"2102AR074-013",-5.83866,43.45202,-7.83607,43.56243,M2,0,"20:00","00:00","2022-08-27"
"2114AR066-002",-8.60443,42.77315,-8.6005,42.17706,M3,0,"20:00","00:00","2022-08-01"
"2107AR164-027",-7.70833,43.5047,-7.94,43.52017,M3,0,"20:00","00:00","2022-08-05"
"2212AR061-004",-8.73534,42.99936,-8.74279,43.15002,M1,0,"20:00","00:00","2022-08-07"
"2204AR007-002",-7.00216,43.50329,-7.37921,43.62222,M2,0,"20:00","00:00","2022-08-21"
"2111AR104-001",-8.40522,43.24074,-5.70277,43.42014,M3,0,"20:00","00:00","2022-08-07"
"2117AP033-003",-8.48007,42.20229,-7.78912,43.63237,M2,0,"20:00","00:00","2022-09-03"
"2117AP033-005",-8.47983,42.20328,-7.7903,43.63192,M2,0,"20:00","00:00","2022-08-08"
"2107AR164-078",-7.70394,43.50694,-7.99946,43.68256,M3,0,"20:00","00:00","2022-08-31"
"2107AR164-076",-7.70446,43.50571,-7.9997,43.68346,M3,0,"20:00","00:00","2022-08-11"
"2203AR005-001",-6.1036,43.55579,-7.6383,43.60289,M2,0,"20:00","00:00","2022-08-06"
"2107AR164-075",-7.70481,43.50548,-7.99951,43.68257,M3,0,"20:00","00:00","2022-08-17"
"2111AR085-002",-8.43819,43.27352,-6.09981,43.43994,M3,0,"20:00","00:00","2022-08-22"
"2200AR035-004",-3.97283,43.37213,-7.94626,42.78291,M1,0,"20:00","00:00","2022-08-12"
"2110AR027-002",-8.29671,43.19416,-7.08313,43.42208,M3,0,"20:00","00:00","2022-08-23"
"2200AR035-002",-3.97298,43.3725,-7.92209,42.7769,M1,0,"20:00","00:00","2022-09-03"
"2211AR062-003",-8.55981,43.11129,-8.7546,42.97206,M1,0,"20:00","00:00","2022-08-20"
"2200AR035-003",-3.97348,43.37213,-7.94644,42.78263,M1,0,"20:00","00:00","2022-08-19"
"2112AR048-002",-9.18866,43.08686,-3.22456,43.37095,M3,0,"20:00","00:00","2022-09-03"
"2108AR190-001",-7.91298,43.70199,-7.32484,43.57781,M3,0,"20:00","00:00","2022-09-02"
"2107AR130-001",-7.62033,43.6724,-8.22848,43.26039,M3,0,"20:00","00:00","2022-08-25"
"2105AR101-004",-7.12968,43.48519,-8.95092,43.05446,M3,0,"20:00","00:00","2022-08-30"
"2111AR104-003",-8.40981,43.23808,-5.88688,43.50603,M3,0,"20:00","00:00","2022-09-04"
"2002AP005-009",-5.97235,43.35725,-8.64373,42.90409,M2,0,"20:00","00:00","2022-08-25"
"2110AR078-002",-7.97852,43.20659,-7.07849,43.41882,M3,0,"20:00","00:00","2022-09-03"
"2021AR009-002",-7.23311,43.23805,-8.31345,42.16383,M3,0,"20:00","00:00","2022-08-17"
"2115AR134-001",-8.31111,42.51131,-8.44761,42.2668,M3,0,"20:00","00:00","2022-09-01"
"2111AR104-002",-8.41001,43.23796,-5.837,43.38609,M3,0,"20:00","00:00","2022-08-30"
"2109AR033-003",-8.01297,43.22805,-7.09435,43.4115,M3,0,"20:00","00:00","2022-08-13"
"1908AR078-005",-8.1179,43.54388,-8.59078,42.67698,M2,0,"20:00","00:00","2022-09-05"
"2102AR074-003",-5.8397,43.46464,-7.81892,43.44412,M2,0,"20:00","00:00","2022-08-05"
"2202AR007-007",-5.8846,43.51152,-8.14635,42.42181,M1,0,"20:00","00:00","2022-08-24"
"2108AR187-001",-7.91463,43.61914,-7.27387,43.53108,M3,0,"20:00","00:00","2022-09-04"
"2108AR185-001",-7.95363,43.60216,-7.27384,43.53091,M3,0,"20:00","00:00","2022-09-09"
"2105AP003-005",-7.20933,43.36924,-7.75344,43.24379,M1,0,"20:00","00:00","2022-08-18"
"2021AR117-003",-7.22185,43.23276,-8.3072,42.17728,M3,0,"20:00","00:00","2022-09-10"
"2200AR035-001",-3.97387,43.37166,-8.14635,42.42181,M1,0,"20:00","00:00","2022-09-12"
"2115AR138-002",-8.58032,42.42563,-8.44899,42.268,M3,0,"20:00","00:00","2022-09-08"
"2204AR004-001",-7.0966,43.40707,-7.32527,43.57799,M2,0,"20:00","00:00","2022-08-09"
"2204AR020-010",-7.06324,43.42065,-7.13577,43.47904,M2,0,"20:00","00:00","2022-08-15"
"2107AR164-073",-7.70578,43.50727,-7.96532,43.62302,M3,0,"20:00","00:00","2022-09-12"
"2020AR056-001",-7.74624,43.0006,-8.41295,42.19667,M3,0,"20:00","00:00","2022-08-07"
"2204AR020-007",-7.06618,43.4188,-7.13232,43.47936,M2,0,"20:00","00:00","2022-08-25"
"2001AR005-001",-5.38378,43.47876,-8.90017,42.70495,M2,0,"20:00","00:00","2022-08-19"
"2207AP005-006",-7.7775,43.44284,-8.49307,42.08217,M1,0,"20:00","00:00","2022-08-27"
"2103AR008-001",-6.03218,43.50024,-8.4438,42.33963,M3,0,"20:00","00:00","2022-08-06"
"2108AR211-001",-7.98147,43.50295,-7.12868,43.48157,M3,0,"20:00","00:00","2022-09-14"
"2204AR043-001",-7.01878,43.49686,-7.14751,43.47221,M2,0,"20:00","00:00","2022-08-28"
"2102AR072-003",-5.66933,43.48722,-8.44408,42.33953,M3,0,"20:00","00:00","2022-08-22"
"1808AR154-001",-7.70428,43.66832,-7.26496,42.98152,M2,0,"20:00","00:00","2022-08-28"
"2014AR053-006",-8.72919,42.75717,-8.60872,42.22071,M3,0,"20:00","00:00","2022-08-19"
"1802AR008-002",-5.95892,43.49346,-7.24832,43.16068,M3,0,"20:00","00:00","2022-08-01"
"2017AR080-001",-8.82187,42.05808,-7.38696,43.08126,M1,0,"20:00","00:00","2022-08-25"
"2116AP006-002",-8.53328,42.41471,-7.8385,43.62625,M2,0,"20:00","00:00","2022-09-13"
"2108AR083-001",-7.7871,43.67294,-7.99696,43.61586,M3,0,"20:00","00:00","2022-08-08"
"2115AP015-003",-8.56653,42.49065,-7.81159,43.63771,M2,0,"20:00","00:00","2022-08-06"
"2102AR074-001",-5.84852,43.46408,-7.81835,43.44429,M2,0,"20:00","00:00","2022-09-12"
"2001AR005-002",-5.38353,43.47853,-8.90153,42.69987,M2,0,"20:00","00:00","2022-08-09"
"2111AR133-001",-8.72731,43.28223,-4.18835,43.37575,M3,0,"20:00","00:00","2022-08-15"
"2014AR053-002",-8.73043,42.757,-8.60993,42.22036,M3,0,"20:00","00:00","2022-08-13"
"1907AR309-001",-7.62477,43.64822,-8.58998,42.67775,M2,0,"20:00","00:00","2022-08-19"
"2108AR233-001",-8.03245,43.62168,-7.0623,43.4819,M3,0,"20:00","00:00","2022-08-07"
"2105AP002-010",-7.20069,43.37556,-7.42494,43.33691,M1,0,"20:00","00:00","2022-08-12"
"2106AR065-009",-7.33764,43.59895,-8.57001,43.08253,M3,0,"20:00","00:00","2022-09-13"
"1912AP008-003",-9.06338,42.99624,-8.59494,42.6789,M2,0,"20:00","00:00","2022-09-02"
"2208AP008-001",-7.84693,43.56226,-8.45423,42.18062,M1,0,"20:00","00:00","2022-08-20"
"2204AR020-001",-7.06032,43.39569,-7.12916,43.47826,M2,0,"20:00","00:00","2022-09-06"
"2107AR164-058",-7.70774,43.50664,-8.02353,43.70406,M3,0,"20:00","00:00","2022-08-22"
"1907AR341-004",-7.69145,43.54663,-8.58965,42.67945,M2,0,"20:00","00:00","2022-09-03"
"2212AR061-001",-8.73301,43.0167,-8.73389,43.01694,M1,0,"20:00","00:00","2022-08-19"
"2212AR060-003",-8.7289,43.00844,-8.74762,43.01079,M1,0,"20:00","00:00","2022-08-30"
"2204AR020-009",-7.0641,43.42071,-7.13269,43.4787,M2,0,"20:00","00:00","2022-09-04"
"1908AR078-004",-8.11822,43.54404,-8.59056,42.67693,M2,0,"20:00","00:00","2022-08-15"
"2111AR148-002",-8.57766,43.185,-4.18258,43.29868,M3,0,"20:00","00:00","2022-08-20"
"2014AP002-001",-8.88431,42.74563,-8.39578,43.31695,M2,0,"20:00","00:00","2022-08-20"
"2115AR117-012",-8.52095,42.57369,-8.47127,42.26751,M3,0,"20:00","00:00","2022-09-14"
"2107AR110-002",-7.69166,43.5476,-8.11676,43.22199,M3,0,"20:00","00:00","2022-09-04"
"2104AR050-005",-7.08201,43.40912,-8.8811,43.07946,M3,0,"20:00","00:00","2022-08-27"
"2011AR111-002",-8.43607,43.25846,-8.49307,42.08217,M3,0,"20:00","00:00","2022-08-10"
"2205AZ055-001",-7.07367,43.53229,-8.77768,42.05094,M1,0,"20:00","00:00","2022-09-08"
"2205AZ076-002",-7.16684,43.53688,-8.78227,42.05749,M1,0,"20:00","00:00","2022-08-02"
"2206AP006-003",-7.52001,43.54908,-8.48373,42.25782,M1,0,"20:00","00:00","2022-09-09"
"2110AR008-005",-8.18553,43.20778,-7.77976,43.65918,M2,0,"20:00","00:00","2022-08-20"
"1907AR256-039",-7.68697,43.54705,-8.5068,42.63023,M2,0,"20:00","00:00","2022-08-26"
"2110AR005-003",-8.21153,43.1937,-7.08969,43.40792,M3,0,"20:00","00:00","2022-08-12"
"2202AP001-001",-5.94976,43.33129,-8.00154,42.7332,M1,0,"20:00","00:00","2022-08-25"
"1803AR007-011",-6.08375,43.44357,-7.27023,43.00555,M2,0,"20:00","00:00","2022-09-09"
"2204AR017-004",-7.0838,43.40846,-7.06696,43.51579,M2,0,"20:00","00:00","2022-08-02"
"2112AR178-002",-8.80034,43.17455,-7.75643,43.06457,M3,0,"20:00","00:00","2022-08-14"
"2200AZ005-001",-3.95479,43.38379,-8.00179,42.7313,M1,0,"20:00","00:00","2022-09-06"
"2115AP015-005",-8.56229,42.49249,-7.8098,43.63952,M2,0,"20:00","00:00","2022-08-20"
"2104AR040-005",-7.08518,43.40332,-8.31235,42.58203,M3,0,"20:00","00:00","2022-09-03"
"2117AP011-010",-8.5048,42.26732,-7.78959,43.63355,M2,0,"20:00","00:00","2022-09-10"
"2107AR164-043",-7.70959,43.50622,-8.13119,43.5262,M3,0,"20:00","00:00","2022-08-12"
"2104AR050-010",-7.08369,43.40436,-8.94598,43.06752,M3,0,"20:00","00:00","2022-09-09"
"2002AP005-004",-5.9736,43.35196,-8.64846,42.89881,M2,0,"20:00","00:00","2022-08-17"
"2201AR006-002",-5.286,43.49914,-8.00211,42.73307,M1,0,"20:00","00:00","2022-08-05"
"1902AR067-011",-5.99572,43.32878,-8.42469,42.26823,M2,0,"20:00","00:00","2022-08-08"
"2208AP009-002",-7.8458,43.55797,-8.5522,42.23444,M1,0,"20:00","00:00","2022-09-05"
"2208AR164-004",-7.82945,43.64472,-8.54339,42.40578,M1,0,"20:00","00:00","2022-08-19"
"2005AR131-002",-7.05246,43.51121,-8.48772,42.27322,M3,0,"20:00","00:00","2022-08-18"
"2005AR125-001",-7.05311,43.50705,-8.48929,42.27443,M3,0,"20:00","00:00","2022-08-09"
"2107AR164-051",-7.70881,43.5064,-7.99695,43.56546,M3,0,"20:00","00:00","2022-08-12"
"2204AP004-005",-6.89214,43.5145,-8.84005,42.03762,M1,0,"20:00","00:00","2022-09-14"
"2105AR090-001",-7.20701,43.41526,-8.7462,43.05747,M3,0,"20:00","00:00","2022-08-02"
"2209AR028-013",-7.97583,43.38644,-8.56653,42.49065,M1,0,"20:00","00:00","2022-09-11"
"2107AR164-011",-7.71028,43.49809,-8.22841,43.2617,M3,0,"20:00","00:00","2022-08-08"
"2200AZ004-001",-4.30877,43.34111,-7.99938,42.42147,M1,0,"20:00","00:00","2022-09-13"
"2105AP002-024",-7.2015,43.37703,-7.48868,43.05388,M1,0,"20:00","00:00","2022-08-03"
"2112AP002-015",-8.71973,43.00307,-7.8153,43.67271,M2,0,"20:00","00:00","2022-09-07"
"2212AP009-014",-8.93671,43.24305,-8.563,42.96716,M1,0,"20:00","00:00","2022-08-07"
"2212AP009-001",-8.9368,43.24617,-8.56317,42.96433,M1,0,"20:00","00:00","2022-08-22"
"1907AR256-026",-7.69317,43.54987,-8.51526,42.62613,M2,0,"20:00","00:00","2022-08-27"
"1802AR048-001",-5.84428,43.5419,-7.38361,43.15958,M2,0,"20:00","00:00","2022-08-23"
"2121AP013-002",-7.44232,43.33531,-7.73348,42.94617,M1,0,"20:00","00:00","2022-08-08"
"2211AR067-005",-8.52328,43.04888,-8.4154,42.80352,M1,0,"20:00","00:00","2022-09-09"
"2203AR005-002",-6.08854,43.55759,-7.63981,43.60307,M2,0,"20:00","00:00","2022-09-04"
"2121AP015-003",-7.43382,43.33999,-7.73172,42.80928,M1,0,"20:00","00:00","2022-09-13"
"2117AP011-005",-8.50642,42.26856,-7.79011,43.62915,M2,0,"20:00","00:00","2022-08-15"
"2108AP002-003",-7.74989,43.68093,-7.79663,43.67059,M2,0,"20:00","00:00","2022-08-20"
"2115AR019-001",-8.60796,42.41842,-8.27773,42.21935,M3,0,"20:00","00:00","2022-08-19"
"2207AP005-002",-7.78744,43.43947,-8.5075,42.09239,M1,0,"20:00","00:00","2022-09-10"
"2201AR006-001",-5.28679,43.49982,-8.00237,42.73302,M1,0,"20:00","00:00","2022-09-01"
"2012AR117-006",-8.77142,43.14322,-8.24901,42.16327,M3,0,"20:00","00:00","2022-08-04"
"2117AP024-001",-8.5522,42.23444,-7.78861,43.633,M2,0,"20:00","00:00","2022-08-03"
"1908AR260-009",-7.86334,43.69581,-8.59518,42.67882,M2,0,"20:00","00:00","2022-08-11"
"1908AR260-004",-7.86419,43.698,-8.59392,42.67689,M2,0,"20:00","00:00","2022-09-08"
"1913AP001-001",-8.5708,42.77094,-8.59592,42.67868,M2,0,"20:00","00:00","2022-08-04"
"1912AR072-001",-8.95118,43.27506,-8.59613,42.6789,M2,0,"20:00","00:00","2022-09-07"
"1912AP008-006",-9.05909,43.00144,-8.59563,42.67892,M2,0,"20:00","00:00","2022-08-14"
"2116AR053-003",-8.55696,42.35186,-8.52496,42.13166,M3,0,"20:00","00:00","2022-08-04"
"1917AR144-009",-8.36749,42.25247,-8.59577,42.68084,M2,0,"20:00","00:00","2022-08-02"
"1917AR144-003",-8.38217,42.25977,-8.59175,42.67623,M2,0,"20:00","00:00","2022-08-31"
"1913AP001-005",-8.57476,42.77395,-8.5966,42.67858,M2,0,"20:00","00:00","2022-08-14"
"1913AP001-004",-8.57508,42.77388,-8.59644,42.67866,M2,0,"20:00","00:00","2022-08-14"
"2201AP003-001",-5.53056,43.471,-7.82024,43.64746,M2,0,"20:00","00:00","2022-09-12"
"2201AP002-002",-5.49382,43.39921,-7.82144,43.64876,M2,0,"20:00","00:00","2022-08-13"
"2201AP001-003",-5.38705,43.35259,-7.82066,43.64711,M2,0,"20:00","00:00","2022-09-08"
"2201AP001-001",-5.38366,43.35149,-7.82051,43.64743,M2,0,"20:00","00:00","2022-09-13"
"2200AR038-001",-4.23157,43.33168,-7.81537,43.64339,M2,0,"20:00","00:00","2022-09-12"
"2116AR049-011",-8.78988,42.30041,-8.53297,42.138,M3,0,"20:00","00:00","2022-08-24"
"2105AP002-019",-7.20712,43.37026,-7.42168,43.34552,M1,0,"20:00","00:00","2022-08-19"
"2116AR059-001",-8.65328,42.38085,-8.52423,42.12907,M3,0,"00:00","23:59","2022-09-09"
"2116AR049-007",-8.79529,42.29519,-8.54219,42.14497,M3,0,"00:00","23:59","2022-09-14"
"2116AR049-005",-8.7906,42.29902,-8.7755,41.95843,M3,0,"00:00","23:59","2022-08-21"
"2116AR049-001",-8.78972,42.29304,-8.77544,42.04845,M3,0,"00:00","23:59","2022-08-28"
"2116AR049-003",-8.78929,42.29041,-8.78604,42.05649,M3,0,"00:00","23:59","2022-09-02"
"2116AR014-002",-8.80035,42.27179,-8.46956,42.20039,M3,0,"00:00","23:59","2022-08-16"
"2115AR120-001",-8.43451,42.60867,-8.26472,42.17281,M3,0,"00:00","23:59","2022-08-23"
"2115AR117-016",-8.51968,42.571,-8.47244,42.26879,M3,0,"00:00","23:59","2022-09-05"
"2115AR117-008",-8.52088,42.57453,-8.47106,42.26741,M3,0,"00:00","23:59","2022-09-01"
"2114AR093-004",-8.72155,42.9214,-8.27033,42.22855,M3,0,"00:00","23:59","2022-08-05"
"2115AR052-002",-8.45022,42.46806,-8.27217,42.22997,M3,0,"00:00","23:59","2022-09-06"
"2114AR090-002",-8.84046,42.86479,-8.58362,42.16908,M3,0,"00:00","23:59","2022-08-20"
"2204AR007-005",-7.00478,43.49711,-7.36547,43.63935,M2,0,"00:00","23:59","2022-09-06"
"2204AR007-003",-7.00686,43.50522,-7.37201,43.63357,M2,0,"00:00","23:59","2022-08-01"
"2203AZ013-001",-6.02624,43.49564,-7.37924,43.64284,M2,0,"00:00","23:59","2022-09-11"
"2102AR074-016",-5.83005,43.4595,-7.83036,43.55986,M2,0,"00:00","23:59","2022-08-12"
"2008AR059-001",-7.79385,43.70306,-8.12946,43.04862,M2,0,"00:00","23:59","2022-08-11"
"2209AR038-005",-8.06744,43.28024,-8.568,42.48867,M1,0,"00:00","23:59","2022-08-03"
"1921AR011-002",-7.38057,43.07335,-8.59683,42.68078,M2,0,"00:00","23:59","2022-09-13"
"1921AR011-001",-7.38253,43.07289,-8.59658,42.68078,M2,0,"00:00","23:59","2022-08-17"
"2208AR164-001",-7.83393,43.64748,-8.54667,42.40712,M1,0,"00:00","23:59","2022-08-29"
"1905AP004-004",-7.20626,43.35511,-8.53777,42.22839,M2,0,"00:00","23:59","2022-08-12"
"2121AP012-002",-7.43286,43.33256,-7.73462,43.35804,M1,0,"00:00","23:59","2022-08-30"
"2118AP002-010",-8.11627,42.48158,-7.77101,43.363,M1,0,"00:00","23:59","2022-09-05"
"2118AP002-002",-8.12306,42.48626,-7.70515,43.36176,M1,0,"00:00","23:59","2022-08-27"
"2118AP002-003",-8.12298,42.4863,-7.69807,43.35288,M1,0,"00:00","23:59","2022-09-05"
"2105AP002-022",-7.2068,43.36829,-7.42082,43.34255,M1,0,"00:00","23:59","2022-08-08"
"2105AP002-018",-7.20325,43.36745,-7.47993,43.34109,M1,0,"00:00","23:59","2022-08-13"
"1607AR221-002",-7.61491,43.58218,-8.39854,42.17478,M2,0,"00:00","23:59","2022-08-28"
"2021AR078-002",-7.07468,43.10955,-8.04454,42.51012,M0,0,"00:00","23:59","2022-08-23"
"2108AR182-002",-7.96338,43.61635,-7.39088,43.42769,M3,0,"00:00","23:59","2022-08-06"
"1908AR208-006",-7.7988,43.64664,-8.59297,42.67731,M2,0,"00:00","23:59","2022-08-18"
"1908AR208-005",-7.799,43.6472,-8.59289,42.67731,M2,0,"00:00","23:59","2022-08-17"
"2108AR199-002",-8.00683,43.50652,-7.32304,43.60012,M3,0,"00:00","23:59","2022-08-23"
"2115AP011-001",-8.50074,42.55432,-7.88909,43.70203,M2,0,"00:00","23:59","2022-09-02"
"2203AR016-004",-6.1562,43.50195,-7.56853,42.09617,M1,0,"00:00","23:59","2022-08-24"
"2108AR090-004",-7.95792,43.63528,-8.0112,43.6258,M3,0,"00:00","23:59","2022-08-04"
"2111AR087-002",-8.43341,43.24561,-6.0546,43.55023,M3,0,"00:00","23:59","2022-09-08"
"2205AR010-001",-7.16853,43.50936,-7.26934,43.27415,M2,0,"00:00","23:59","2022-08-10"
"2211AP002-002",-8.5065,43.19797,-8.67814,43.07618,M1,0,"00:00","23:59","2022-08-18"
"2202AR007-005",-5.89796,43.51537,-8.05009,42.48829,M1,0,"00:00","23:59","2022-08-11"
"2200AR023-001",-3.23987,43.37896,-7.89462,42.78692,M1,0,"00:00","23:59","2022-08-02"
"2200AR024-008",-3.24486,43.39101,-8.09693,43.62631,M2,0,"00:00","23:59","2022-08-28"
"1905AP005-005",-7.21111,43.35181,-8.41496,42.34095,M2,0,"00:00","23:59","2022-08-05"
"2200AR024-007",-3.24528,43.39129,-8.09439,43.62414,M2,0,"00:00","23:59","2022-08-29"
"2200AR024-006",-3.24561,43.39137,-8.09603,43.62485,M2,0,"00:00","23:59","2022-08-24"
"2200AR024-005",-3.24581,43.39105,-8.09266,43.6234,M2,0,"00:00","23:59","2022-09-02"
"2014AP001-009",-8.76421,42.689,-8.54021,43.09557,M2,0,"00:00","23:59","2022-08-13"
"2006AR103-001",-7.49831,43.47941,-8.37344,42.89595,M2,0,"00:00","23:59","2022-08-21"
"2212AP008-013",-8.93796,43.24788,-8.56142,42.96381,M1,0,"00:00","23:59","2022-08-16"
"2208AR211-002",-8.11124,43.48717,-8.46639,42.52782,M1,0,"00:00","23:59","2022-08-27"
"1907AR441-028",-7.69045,43.545,-8.59018,42.67718,M2,0,"00:00","23:59","2022-09-06"
"2202AP001-009",-5.94944,43.33512,-7.89821,42.55587,M1,0,"00:00","23:59","2022-09-03"
"1907AR256-007",-7.69646,43.54779,-8.71098,42.45673,M2,0,"00:00","23:59","2022-08-08"
"2112AP002-020",-8.72073,43.00216,-7.87041,43.61639,M2,0,"00:00","23:59","2022-09-12"
"2107AR164-020",-7.71271,43.50544,-7.85372,43.47152,M3,0,"00:00","23:59","2022-09-04"
"2212AR049-002",-8.74902,43.02642,-8.86103,43.02986,M1,0,"00:00","23:59","2022-08-22"
"2105AR104-008",-7.20513,43.46222,-8.76189,43.03918,M3,0,"00:00","23:59","2022-08-01"
"1905AP005-002",-7.21446,43.3555,-8.41827,42.34144,M2,0,"00:00","23:59","2022-08-13"
"1905AP005-003",-7.21436,43.3556,-8.41818,42.3415,M2,0,"00:00","23:59","2022-09-10"
"2112AR082-002",-8.77625,43.14558,-7.26293,42.96914,M3,0,"00:00","23:59","2022-09-03"
"2113AR069-001",-8.50988,42.78067,-7.57101,42.09546,M3,0,"00:00","23:59","2022-08-24"
"2208AR196-002",-8.01762,43.66316,-8.31038,42.56499,M1,0,"00:00","23:59","2022-09-01"
"2014AP010-003",-8.68578,42.7854,-8.56412,43.30908,M2,0,"00:00","23:59","2022-08-31"
"2102AR027-001",-5.58456,43.471,-8.1224,43.27979,M2,0,"00:00","23:59","2022-09-14"
"2107AR100-018",-7.68756,43.54486,-8.29124,43.26768,M3,0,"00:00","23:59","2022-09-03"
"2105AR089-010",-7.21471,43.41723,-8.947,43.06729,M3,0,"00:00","23:59","2022-08-16"
"1906AR062-004",-7.37706,43.56436,-8.55729,42.56373,M2,0,"00:00","23:59","2022-08-01"
"1906AR062-003",-7.37668,43.56426,-8.55734,42.56356,M2,0,"00:00","23:59","2022-09-02"
"2207AP006-001",-7.7775,43.44284,-8.20566,42.16145,M1,0,"00:00","23:59","2022-08-26"
"2003AR127-004",-6.42154,43.54599,-8.59054,42.2371,M3,0,"00:00","23:59","2022-08-12"
"2116AR063-002",-8.64324,42.37009,-8.4091,42.34284,M3,0,"00:00","23:59","2022-09-11"
"2105AR104-007",-7.20343,43.46374,-8.75999,43.03975,M3,0,"00:00","23:59","2022-08-03"
"2109AR033-002",-8.0122,43.22816,-7.09946,43.42202,M3,0,"00:00","23:59","2022-09-10"
"2104AR042-014",-7.08828,43.40493,-8.63683,42.74948,M3,0,"00:00","23:59","2022-09-03"
"2112AR081-003",-8.77548,43.14068,-7.29109,43.24002,M3,0,"00:00","23:59","2022-09-09"
"2014AR077-005",-8.84156,42.83133,-8.29338,43.27199,M2,0,"00:00","23:59","2022-08-04"
"2014AR053-008",-8.72191,42.75412,-8.29297,43.27159,M2,0,"00:00","23:59","2022-09-11"
"2110AR052-003",-8.25199,43.17268,-8.04375,42.50968,M0,0,"00:00","23:59","2022-08-06"
"2107AR164-025",-7.71032,43.50599,-7.91504,43.5198,M3,0,"00:00","23:59","2022-09-11"
"2108AR128-006",-8.00851,43.62526,-7.98291,43.48386,M3,0,"00:00","23:59","2022-08-12"
"1907AR441-017",-7.69204,43.5518,-8.59006,42.67868,M2,0,"00:00","23:59","2022-08-07"
"2212AP007-004",-9.1413,42.9834,-8.57358,42.99312,M1,0,"00:00","23:59","2022-09-13"
"2212AP008-001",-8.9368,43.24617,-8.57455,43.00276,M1,0,"00:00","23:59","2022-09-14"
"2203AP002-010",-6.46621,43.46515,-7.64014,43.60161,M2,0,"00:00","23:59","2022-08-13"
"2117AP011-002",-8.50176,42.27377,-7.79666,43.63228,M2,0,"00:00","23:59","2022-09-06"
"2107AR164-050",-7.70893,43.50638,-7.9967,43.56541,M3,0,"00:00","23:59","2022-08-20"
"2108AP002-001",-7.74842,43.6749,-7.96278,43.53085,M2,0,"00:00","23:59","2022-08-15"
"2116AR049-010",-8.7901,42.29476,-8.53125,42.13973,M3,0,"00:00","23:59","2022-09-01"
"1906AR145-001",-7.49835,43.48354,-8.55704,42.56327,M2,0,"00:00","23:59","2022-08-11"
"1905AR164-004",-7.05563,43.50216,-8.54466,42.42692,M2,0,"00:00","23:59","2022-08-27"
"2118AP002-004",-8.12289,42.48636,-7.70947,43.36136,M1,0,"00:00","23:59","2022-08-20"
"2204AP002-001",-6.77128,43.51775,-7.69196,43.59541,M2,0,"00:00","23:59","2022-09-01"
"2113AP011-001",-8.12816,43.04508,-7.74974,43.36863,M1,0,"00:00","23:59","2022-08-16"
"2014AP010-009",-8.68356,42.79069,-8.18436,43.27597,M2,0,"00:00","23:59","2022-08-03"
"2100AP001-002",-4.12853,43.31133,-8.00507,43.01879,M2,0,"00:00","23:59","2022-08-22"
"2107AR164-018",-7.7121,43.50305,-8.02664,43.31798,M3,0,"00:00","23:59","2022-09-05"
"2001AR016-003",-5.25518,43.46401,-8.8989,42.71513,M2,0,"00:00","23:59","2022-08-22"
"2105AR125-001",-7.09707,43.47081,-8.76288,43.03851,M3,0,"00:00","23:59","2022-08-12"
"2107AR164-055",-7.70816,43.50642,-8.02555,43.70589,M3,0,"00:00","23:59","2022-09-06"
"2200AR035-005",-3.97279,43.37186,-7.485,42.65912,M1,0,"00:00","23:59","2022-08-23"
"2200AR037-001",-3.59576,43.43977,-7.47409,42.64977,M1,0,"00:00","23:59","2022-08-29"
