"idPedido","lonCarga","latCarga","lonDescarga","latDescarga","categoria","prioridad","replanificacion","camiones","replan_time","lastDate","idCamion","startSlot","endSlot"
"2207AR090-025",-7.54097,43.71179,-8.68375,42.50213,M1,0,24,,2022-08-13 08:00:00.000,"2022-08-22",,"20:00","00:00"
"1907AR021-001",-7.25058,43.29678,-7.3299,43.51071,M2,0,42,,2022-08-22 08:00:00.000,"2022-08-26",,"20:00","00:00"
"2210AR017-001",-8.24567,43.28952,-8.68856,42.49755,M1,0,34,,2022-08-18 08:00:00.000,"2022-08-24",,"20:00","00:00"
"2209AR042-010",-8.10596,43.35175,-8.68857,42.49711,M1,0,3,,2022-08-02 14:00:00.000,"2022-08-05",,"20:00","00:00"
"1905AR082-001",-7.2098,43.41728,-7.47959,43.67455,M2,0,37,,2022-08-19 14:00:00.000,"2022-08-24",,"20:00","00:00"
"2003AR083-001",-6.03136,43.49338,-7.79574,43.07583,M1,0,35,,2022-08-18 14:00:00.000,"2022-08-27",,"20:00","00:00"
"2209AR042-009",-8.11979,43.35565,-8.68871,42.49683,M1,0,23,,2022-08-12 14:00:00.000,"2022-08-20",,"20:00","00:00"
"2105AR117-003",-7.22569,43.51247,-6.843,43.4792,M2,0,9,,2022-08-05 14:00:00.000,"2022-08-12",,"20:00","00:00"
"2105AR117-011",-7.22039,43.51183,-6.84427,43.49605,M2,0,9,,2022-08-05 14:00:00.000,"2022-08-14",,"20:00","00:00"
"2209AR042-006",-8.1201,43.35578,-8.67998,42.50852,M1,0,11,,2022-08-06 14:00:00.000,"2022-08-11",,"20:00","00:00"
"2105AR035-003",-7.14319,43.30812,-6.83918,43.48025,M2,0,25,,2022-08-13 14:00:00.000,"2022-08-21",,"20:00","00:00"
"2105AR035-002",-7.13384,43.31167,-6.84047,43.48144,M2,0,10,,2022-08-06 08:00:00.000,"2022-08-15",,"20:00","00:00"
"2105AR035-001",-7.16007,43.31612,-6.84073,43.48201,M2,0,44,,2022-08-23 08:00:00.000,"2022-08-31",,"20:00","00:00"
"2212AR095-008",-8.74306,43.11969,-8.62125,42.96783,M1,0,19,,2022-08-10 14:00:00.000,"2022-08-19",,"20:00","00:00"
"2112AR020-007",-8.85681,43.10928,-8.60409,42.77618,M3,0,12,,2022-08-07 08:00:00.000,"2022-08-14",,"20:00","00:00"
"2105AR117-012",-7.21926,43.50747,-6.84386,43.49606,M2,0,35,,2022-08-18 14:00:00.000,"2022-08-23",,"20:00","00:00"
"1807AR454-002",-7.48301,43.64909,-8.45113,42.37057,M2,0,44,,2022-08-23 08:00:00.000,"2022-08-29",,"20:00","00:00"
"1907AR352-001",-7.52144,43.7239,-8.45189,42.36968,M3,0,14,,2022-08-08 08:00:00.000,"2022-08-17",,"20:00","00:00"
"1921AR030-003",-7.50075,43.29888,-7.22988,43.52029,M2,0,48,,2022-08-25 08:00:00.000,"2022-09-01",,"20:00","00:00"
"2107AR200-006",-7.65525,43.57751,-8.40094,42.69039,M3,0,24,,2022-08-13 08:00:00.000,"2022-08-16",,"20:00","00:00"
"2107AR200-005",-7.65791,43.58147,-8.39576,42.6935,M3,0,49,,2022-08-25 14:00:00.000,"2022-08-28",,"20:00","00:00"
"1807AR650-023",-7.59186,43.59437,-8.61977,42.97011,M2,0,42,,2022-08-22 08:00:00.000,"2022-08-31",,"20:00","00:00"
"2207AR075-001",-7.46281,43.67683,-8.72932,42.31821,M1,0,45,,2022-08-23 14:00:00.000,"2022-08-28",,"20:00","00:00"
"2204AR049-012",-7.09623,43.41708,-7.7952,43.62589,M0,0,41,,2022-08-21 14:00:00.000,"2022-08-25",,"20:00","00:00"
"2006AR032-001",-7.32435,43.5044,-8.69893,42.94268,M3,0,16,,2022-08-09 08:00:00.000,"2022-08-18",,"20:00","00:00"
"1807AR728-001",-7.51503,43.61321,-8.73309,42.95313,M2,0,1,,2022-08-01 14:00:00.000,"2022-08-10",,"20:00","00:00"
"2107AR200-001",-7.66146,43.57838,-8.52557,42.59532,M3,0,29,,2022-08-15 14:00:00.000,"2022-08-21",,"20:00","00:00"
"1904AR040-003",-7.1453,43.39085,-8.06461,43.26482,M2,0,32,,2022-08-17 08:00:00.000,"2022-08-21",,"20:00","00:00"
"2006AR074-001",-7.40701,43.41253,-8.7748,42.95073,M3,0,9,,2022-08-05 14:00:00.000,"2022-08-08",,"20:00","00:00"
"2006AR034-002",-7.312,43.44986,-8.69763,42.94237,M3,0,38,,2022-08-20 08:00:00.000,"2022-08-27",,"20:00","00:00"
"2212AR070-001",-8.89863,43.02054,-8.73508,42.56049,M1,0,22,,2022-08-12 08:00:00.000,"2022-08-18",,"20:00","00:00"
"1807AR736-001",-7.61936,43.69017,-8.73266,42.95372,M2,0,25,,2022-08-13 14:00:00.000,"2022-08-21",,"20:00","00:00"
"1807AR650-017",-7.59642,43.58886,-8.16793,42.71084,M2,0,22,,2022-08-12 08:00:00.000,"2022-08-15",,"20:00","00:00"
"1907AR407-003",-7.40682,43.64324,-7.50753,43.55772,M2,0,3,,2022-08-02 14:00:00.000,"2022-08-10",,"20:00","00:00"
"2107AR027-002",-7.4423,43.60636,-7.09624,43.42001,M2,0,19,,2022-08-10 14:00:00.000,"2022-08-14",,"20:00","00:00"
"2007AR308-002",-7.43123,43.61542,-8.09403,43.65192,M3,0,18,,2022-08-10 08:00:00.000,"2022-08-14",,"20:00","00:00"
"2105AR117-031",-7.3344,43.60083,-7.08623,43.41353,M2,0,44,,2022-08-23 08:00:00.000,"2022-08-31",,"20:00","00:00"
"2107AR196-004",-7.40944,43.68207,-8.53373,42.59991,M3,0,32,,2022-08-17 08:00:00.000,"2022-08-21",,"20:00","00:00"
"2107AR196-005",-7.41045,43.68045,-8.53357,42.59989,M3,0,40,,2022-08-21 08:00:00.000,"2022-08-25",,"20:00","00:00"
"2004AR043-016",-7.11939,43.39783,-7.16385,43.45454,M2,0,36,,2022-08-19 08:00:00.000,"2022-08-25",,"20:00","00:00"
"2004AR061-005",-7.13304,43.39688,-7.16289,43.4554,M2,0,41,,2022-08-21 14:00:00.000,"2022-08-27",,"20:00","00:00"
"2105AR110-002",-7.17764,43.41963,-7.24875,43.51188,M3,0,11,,2022-08-06 14:00:00.000,"2022-08-13",,"20:00","00:00"
"2107AR175-008",-7.46232,43.67083,-8.2955,42.13807,M3,0,31,,2022-08-16 14:00:00.000,"2022-08-19",,"20:00","00:00"
"2021AR085-001",-7.49081,43.30852,-7.55831,43.70375,M3,0,7,,2022-08-04 14:00:00.000,"2022-08-09",,"20:00","00:00"
"2021AR081-001",-7.48208,43.26178,-7.55838,43.70378,M3,0,31,,2022-08-16 14:00:00.000,"2022-08-25",,"20:00","00:00"
"2021AR065-035",-7.19906,43.22386,-7.55846,43.70382,M3,0,25,,2022-08-13 14:00:00.000,"2022-08-22",,"20:00","00:00"
"2207AR090-010",-7.5386,43.70655,-8.72989,42.47592,M1,0,26,,2022-08-14 08:00:00.000,"2022-08-21",,"20:00","00:00"
"2207AR090-008",-7.53865,43.70711,-8.72978,42.47646,M1,0,1,,2022-08-01 14:00:00.000,"2022-08-10",,"20:00","00:00"
"2021AR065-011",-7.20469,43.21978,-7.40939,43.67988,M3,0,4,,2022-08-03 08:00:00.000,"2022-08-10",,"20:00","00:00"
"2021AR065-004",-7.2049,43.21519,-7.39025,43.64009,M3,0,0,,2022-08-01 08:00:00.000,"2022-08-09",,"20:00","00:00"
"2104AR008-001",-7.1617,43.41733,-6.84046,43.47745,M2,0,19,,2022-08-10 14:00:00.000,"2022-08-16",,"20:00","00:00"
"1907AR375-001",-7.61472,43.70435,-7.47101,43.55598,M2,0,13,,2022-08-07 14:00:00.000,"2022-08-12",,"20:00","00:00"
"2021AR065-002",-7.18871,43.21569,-7.38896,43.63808,M3,0,47,,2022-08-24 14:00:00.000,"2022-08-29",,"20:00","00:00"
"2005AR072-005",-7.22756,43.48333,-7.81118,43.61856,M0,0,35,,2022-08-18 14:00:00.000,"2022-08-25",,"20:00","00:00"
"1606AR132-001",-7.25384,43.4043,-7.79732,43.62099,M0,0,46,,2022-08-24 08:00:00.000,"2022-08-31",,"20:00","00:00"
"1907AR407-002",-7.40649,43.64325,-7.419,43.58446,M2,0,30,,2022-08-16 08:00:00.000,"2022-08-22",,"20:00","00:00"
"1904AR141-001",-7.13654,43.4166,-7.63633,43.62422,M2,0,47,,2022-08-24 14:00:00.000,"2022-09-02",,"20:00","00:00"
"1904AR140-005",-7.03212,43.40352,-7.63668,43.62443,M2,0,21,,2022-08-11 14:00:00.000,"2022-08-14",,"20:00","00:00"
"2210AR035-002",-8.25481,43.28695,-8.72496,42.55451,M1,0,38,,2022-08-20 08:00:00.000,"2022-08-26",,"20:00","00:00"
"2207AR090-015",-7.53693,43.70743,-8.74742,42.4851,M1,0,25,,2022-08-13 14:00:00.000,"2022-08-22",,"20:00","00:00"
"2207AR090-014",-7.53681,43.70721,-8.75354,42.4819,M1,0,8,,2022-08-05 08:00:00.000,"2022-08-14",,"20:00","00:00"
"2004AR036-001",-7.14075,43.41461,-7.17329,43.53301,M2,0,45,,2022-08-23 14:00:00.000,"2022-08-28",,"20:00","00:00"
"2105AR109-002",-7.1547,43.50349,-7.13299,43.47879,M3,0,30,,2022-08-16 08:00:00.000,"2022-08-22",,"20:00","00:00"
"2105AR109-001",-7.15327,43.50391,-7.13136,43.47884,M3,0,44,,2022-08-23 08:00:00.000,"2022-08-28",,"20:00","00:00"
"2107AR170-001",-7.42823,43.65381,-8.49035,42.24593,M3,0,28,,2022-08-15 08:00:00.000,"2022-08-18",,"20:00","00:00"
"2107AR170-002",-7.42843,43.65417,-8.41728,42.22052,M3,0,49,,2022-08-25 14:00:00.000,"2022-08-29",,"20:00","00:00"
"2004AR036-003",-7.13156,43.39918,-7.17427,43.53322,M2,0,48,,2022-08-25 08:00:00.000,"2022-09-01",,"20:00","00:00"
"1906AR209-010",-7.31049,43.43297,-7.30903,43.49448,M2,0,0,,2022-08-01 08:00:00.000,"2022-08-07",,"20:00","00:00"
"2003AR085-002",-6.02676,43.49452,-7.19219,43.5237,M2,0,28,,2022-08-15 08:00:00.000,"2022-08-18",,"20:00","00:00"
"2004AR040-002",-7.13494,43.42067,-7.17259,43.53396,M2,0,21,,2022-08-11 14:00:00.000,"2022-08-15",,"20:00","00:00"
"2003AR084-004",-6.03246,43.48931,-7.22966,43.5008,M2,0,48,,2022-08-25 08:00:00.000,"2022-08-31",,"20:00","00:00"
"2003AR084-001",-6.03126,43.49344,-7.15065,43.37198,M2,0,46,,2022-08-24 08:00:00.000,"2022-08-29",,"20:00","00:00"
"2021AR065-005",-7.20654,43.21552,-7.40153,43.63583,M3,0,8,,2022-08-05 08:00:00.000,"2022-08-10",,"20:00","00:00"
"2107AR157-003",-7.60252,43.61685,-8.59117,42.25,M3,0,6,,2022-08-04 08:00:00.000,"2022-08-09",,"20:00","00:00"
"2103AR041-001",-6.35744,43.43314,-7.5302,43.69845,M3,0,34,,2022-08-18 08:00:00.000,"2022-08-24",,"20:00","00:00"
"2021AR092-003",-7.47056,43.29298,-7.66717,43.56896,M3,0,44,,2022-08-23 08:00:00.000,"2022-09-01",,"20:00","00:00"
"2021AR091-001",-7.21487,43.19723,-7.57371,43.70914,M3,0,47,,2022-08-24 14:00:00.000,"2022-08-27",,"20:00","00:00"
"2021AR065-020",-7.20104,43.22804,-7.49057,43.67278,M3,0,49,,2022-08-25 14:00:00.000,"2022-08-29",,"20:00","00:00"
"2021AR065-016",-7.19569,43.21462,-7.49014,43.67233,M3,0,7,,2022-08-04 14:00:00.000,"2022-08-09",,"20:00","00:00"
"2021AR065-006",-7.20502,43.21619,-7.44163,43.65837,M3,0,22,,2022-08-12 08:00:00.000,"2022-08-21",,"20:00","00:00"
"2207AR067-004",-7.5563,43.70447,-8.55333,42.40726,M1,0,43,,2022-08-22 14:00:00.000,"2022-08-26",,"20:00","00:00"
"2207AR066-005",-7.51794,43.68218,-8.5525,42.38131,M1,0,29,,2022-08-15 14:00:00.000,"2022-08-23",,"20:00","00:00"
"1606AR041-003",-7.27611,43.44831,-7.35914,43.51536,M2,0,39,,2022-08-20 14:00:00.000,"2022-08-26",,"20:00","00:00"
"2103AR070-001",-6.12525,43.48392,-7.53101,43.69854,M3,0,29,,2022-08-15 14:00:00.000,"2022-08-19",,"20:00","00:00"
"2103AR014-001",-6.23104,43.40854,-7.52053,43.69597,M3,0,32,,2022-08-17 08:00:00.000,"2022-08-26",,"20:00","00:00"
"2105AR117-004",-7.23072,43.51951,-7.68897,43.08622,M1,0,23,,2022-08-12 14:00:00.000,"2022-08-15",,"20:00","00:00"
"2107AR199-001",-7.47873,43.62182,-6.68205,43.51079,M2,0,39,,2022-08-20 14:00:00.000,"2022-08-24",,"20:00","00:00"
"2004AR030-003",-7.16114,43.39686,-7.18041,43.42447,M2,0,49,,2022-08-25 14:00:00.000,"2022-08-30",,"20:00","00:00"
"2004AR030-004",-7.15819,43.39819,-7.17968,43.42383,M2,0,10,,2022-08-06 08:00:00.000,"2022-08-11",,"20:00","00:00"
"2105AR110-001",-7.17845,43.41968,-7.13532,43.47815,M3,0,6,,2022-08-04 08:00:00.000,"2022-08-09",,"20:00","00:00"
"2103AR075-002",-6.06718,43.51508,-7.51333,43.69526,M3,0,15,,2022-08-08 14:00:00.000,"2022-08-11",,"20:00","00:00"
"2012AR107-005",-8.942,43.085,-6.8348,43.48204,M2,0,44,,2022-08-23 08:00:00.000,"2022-08-29",,"20:00","00:00"
"1905AR116-001",-7.17207,43.40582,-7.42089,43.23537,M1,0,44,,2022-08-23 08:00:00.000,"2022-08-28",,"20:00","00:00"
"1921AR043-004",-7.46027,43.30501,-7.15234,43.37108,M2,0,17,,2022-08-09 14:00:00.000,"2022-08-15",,"20:00","00:00"
"2003AR084-002",-6.03398,43.48751,-7.26254,43.47496,M2,0,22,,2022-08-12 08:00:00.000,"2022-08-17",,"20:00","00:00"
"2105AR107-005",-7.27255,43.47612,-7.12852,43.47836,M3,0,11,,2022-08-06 14:00:00.000,"2022-08-14",,"20:00","00:00"
"2021AR090-002",-7.46578,43.31598,-7.53868,43.61128,M3,0,39,,2022-08-20 14:00:00.000,"2022-08-23",,"20:00","00:00"
"2021AR090-001",-7.46548,43.31606,-7.55814,43.70363,M3,0,8,,2022-08-05 08:00:00.000,"2022-08-13",,"20:00","00:00"
"2007AR054-001",-7.26033,43.54474,-8.7485,43.14158,M3,0,42,,2022-08-22 08:00:00.000,"2022-08-27",,"20:00","00:00"
"1905AR184-001",-7.2167,43.49961,-7.51815,43.7004,M2,0,10,,2022-08-06 08:00:00.000,"2022-08-12",,"20:00","00:00"
"1821AR061-005",-7.20235,43.21285,-8.76146,43.13739,M2,0,25,,2022-08-13 14:00:00.000,"2022-08-17",,"20:00","00:00"
"1905AR204-005",-7.22289,43.43702,-7.54645,43.70363,M2,0,27,,2022-08-14 14:00:00.000,"2022-08-20",,"20:00","00:00"
"1905AR196-001",-7.23786,43.51764,-7.48867,43.65196,M2,0,32,,2022-08-17 08:00:00.000,"2022-08-23",,"20:00","00:00"
"1905AR170-005",-7.23784,43.46898,-7.55859,43.70542,M2,0,6,,2022-08-04 08:00:00.000,"2022-08-09",,"20:00","00:00"
"1821AR061-004",-7.20431,43.21296,-8.76435,43.13605,M2,0,18,,2022-08-10 08:00:00.000,"2022-08-19",,"20:00","00:00"
"2021AR065-025",-7.20303,43.22326,-7.55824,43.70396,M3,0,16,,2022-08-09 08:00:00.000,"2022-08-17",,"20:00","00:00"
"1807AR554-001",-7.60088,43.63475,-8.50787,42.66817,M2,0,32,,2022-08-17 08:00:00.000,"2022-08-21",,"20:00","00:00"
"1905AR204-003",-7.22304,43.43724,-7.52429,43.70008,M2,0,46,,2022-08-24 08:00:00.000,"2022-08-27",,"20:00","00:00"
"2204AR014-005",-7.11031,43.41061,-6.67725,43.51163,M2,0,3,,2022-08-02 14:00:00.000,"2022-08-09",,"20:00","00:00"
"2105AR117-029",-7.32914,43.5994,-7.69195,43.08053,M1,0,33,,2022-08-17 14:00:00.000,"2022-08-22",,"20:00","00:00"
"2105AR054-001",-7.21284,43.48082,-7.5377,43.60971,M3,0,28,,2022-08-15 08:00:00.000,"2022-08-22",,"20:00","00:00"
"2112AR020-004",-8.8565,43.10773,-6.67431,43.50937,M2,0,4,,2022-08-03 08:00:00.000,"2022-08-06",,"20:00","00:00"
"1606AR043-003",-7.28966,43.47212,-7.29939,43.49021,M2,0,19,,2022-08-10 14:00:00.000,"2022-08-19",,"20:00","00:00"
"2005AR086-001",-7.17732,43.30876,-7.07687,43.48018,M2,0,27,,2022-08-14 14:00:00.000,"2022-08-17",,"20:00","00:00"
"2105AR065-001",-7.07548,43.51193,-7.53893,43.61197,M3,0,43,,2022-08-22 14:00:00.000,"2022-08-31",,"20:00","00:00"
"1807AR528-001",-7.62356,43.62583,-8.53411,42.49748,M2,0,10,,2022-08-06 08:00:00.000,"2022-08-09",,"20:00","00:00"
"2207AR071-005",-7.5021,43.64527,-8.484,42.4035,M1,0,1,,2022-08-01 14:00:00.000,"2022-08-10",,"20:00","00:00"
"2006AR126-006",-7.3878,43.4904,-8.8178,43.23524,M3,0,18,,2022-08-10 08:00:00.000,"2022-08-15",,"20:00","00:00"
"2006AR120-002",-7.38055,43.47073,-8.77441,43.25845,M3,0,31,,2022-08-16 14:00:00.000,"2022-08-25",,"20:00","00:00"
"1905AR022-001",-7.08055,43.47255,-7.63586,43.6303,M2,0,6,,2022-08-04 08:00:00.000,"2022-08-10",,"20:00","00:00"
"2105AR107-003",-7.26654,43.47926,-7.29124,43.36974,M3,0,39,,2022-08-20 14:00:00.000,"2022-08-27",,"20:00","00:00"
"1821AR061-012",-7.20055,43.21207,-8.38768,43.27811,M2,0,6,,2022-08-04 08:00:00.000,"2022-08-09",,"20:00","00:00"
"1821AR061-002",-7.20156,43.21362,-8.81856,43.24204,M2,0,38,,2022-08-20 08:00:00.000,"2022-08-24",,"20:00","00:00"
"1807AR527-001",-7.63115,43.62043,-8.53449,42.49726,M2,0,26,,2022-08-14 08:00:00.000,"2022-08-18",,"20:00","00:00"
"2004AR107-010",-7.12298,43.41874,-8.70217,42.93469,M3,0,14,,2022-08-08 08:00:00.000,"2022-08-13",,"20:00","00:00"
"2207AR077-001",-7.62862,43.63158,-8.7,42.60477,M1,0,17,,2022-08-09 14:00:00.000,"2022-08-14",,"20:00","00:00"
"1804AR124-042",-7.12866,43.39956,-8.75431,41.97882,M2,0,24,,2022-08-13 08:00:00.000,"2022-08-22",,"20:00","00:00"
"2207AR088-009",-7.53563,43.60133,-8.7388,42.44508,M1,0,19,,2022-08-10 14:00:00.000,"2022-08-17",,"20:00","00:00"
"1905AR204-008",-7.22303,43.43708,-7.40666,43.57509,M2,0,12,,2022-08-07 08:00:00.000,"2022-08-15",,"20:00","00:00"
"2207AR071-007",-7.49558,43.64293,-8.48153,42.40456,M1,0,11,,2022-08-06 14:00:00.000,"2022-08-11",,"20:00","00:00"
"1907AR087-001",-7.49308,43.69162,-7.30713,43.4412,M2,0,43,,2022-08-22 14:00:00.000,"2022-08-30",,"20:00","00:00"
"2004AR043-011",-7.10172,43.40424,-7.10893,43.50082,M2,0,27,,2022-08-14 14:00:00.000,"2022-08-23",,"20:00","00:00"
"1905AR170-007",-7.24101,43.4664,-7.61538,43.69071,M2,0,35,,2022-08-18 14:00:00.000,"2022-08-22",,"20:00","00:00"
"2112AR035-010",-8.97717,43.07601,-6.67346,43.50954,M2,0,12,,2022-08-07 08:00:00.000,"2022-08-15",,"20:00","00:00"
"2112AR035-006",-8.97935,43.08081,-6.68369,43.51086,M2,0,16,,2022-08-09 08:00:00.000,"2022-08-16",,"20:00","00:00"
"2106AR074-009",-7.37699,43.61188,-6.67966,43.51098,M3,0,47,,2022-08-24 14:00:00.000,"2022-08-31",,"20:00","00:00"
"2112AR035-002",-8.96592,43.0812,-6.67889,43.50925,M2,0,20,,2022-08-11 08:00:00.000,"2022-08-14",,"20:00","00:00"
"2112AR035-003",-8.9677,43.07844,-6.68381,43.51155,M2,0,11,,2022-08-06 14:00:00.000,"2022-08-15",,"20:00","00:00"
"1606AR016-001",-7.30881,43.45025,-7.43099,43.29377,M2,0,16,,2022-08-09 08:00:00.000,"2022-08-17",,"20:00","00:00"
"2206AR061-007",-7.47273,43.55025,-8.3101,42.14311,M1,0,8,,2022-08-05 08:00:00.000,"2022-08-08",,"20:00","00:00"
"2105AR076-001",-7.21335,43.48177,-7.23929,43.51037,M3,0,35,,2022-08-18 14:00:00.000,"2022-08-22",,"20:00","00:00"
"2106AR074-015",-7.36871,43.58584,-6.9296,43.5149,M3,0,27,,2022-08-14 14:00:00.000,"2022-08-21",,"20:00","00:00"
"2106AR074-014",-7.38117,43.58497,-6.92977,43.51442,M3,0,35,,2022-08-18 14:00:00.000,"2022-08-21",,"20:00","00:00"
"2107AR203-002",-7.51663,43.69354,-7.69135,43.09729,M1,0,16,,2022-08-09 08:00:00.000,"2022-08-18",,"20:00","00:00"
"1907AR387-002",-7.40869,43.67981,-8.5294,42.47752,M3,0,9,,2022-08-05 14:00:00.000,"2022-08-09",,"20:00","00:00"
"2207AR067-003",-7.53742,43.70565,-8.55321,42.40397,M1,0,19,,2022-08-10 14:00:00.000,"2022-08-13",,"20:00","00:00"
"2207AR066-011",-7.52231,43.70343,-8.55295,42.40464,M1,0,15,,2022-08-08 14:00:00.000,"2022-08-16",,"20:00","00:00"
"1906AR091-001",-7.27241,43.41827,-7.25374,43.42594,M2,0,24,,2022-08-13 08:00:00.000,"2022-08-21",,"20:00","00:00"
"2003AR084-007",-6.03621,43.48583,-7.20852,43.53035,M2,0,37,,2022-08-19 14:00:00.000,"2022-08-24",,"20:00","00:00"
"1704AR114-006",-7.12816,43.39956,-7.64821,43.24544,M2,0,3,,2022-08-02 14:00:00.000,"2022-08-07",,"20:00","00:00"
"2206AR061-010",-7.46207,43.55343,-8.57761,42.09951,M1,0,45,,2022-08-23 14:00:00.000,"2022-08-27",,"20:00","00:00"
"2206AR061-008",-7.47395,43.55066,-8.57884,42.08915,M1,0,31,,2022-08-16 14:00:00.000,"2022-08-25",,"20:00","00:00"
"2206AR061-009",-7.46364,43.55393,-8.57755,42.09928,M1,0,24,,2022-08-13 08:00:00.000,"2022-08-19",,"20:00","00:00"
"2206AR061-002",-7.46225,43.56121,-8.30871,42.13356,M1,0,6,,2022-08-04 08:00:00.000,"2022-08-09",,"20:00","00:00"
"2206AR029-003",-7.36581,43.59787,-8.73247,42.04963,M1,0,34,,2022-08-18 08:00:00.000,"2022-08-26",,"20:00","00:00"
"1807AR553-001",-7.60039,43.63531,-8.53215,42.49853,M2,0,19,,2022-08-10 14:00:00.000,"2022-08-13",,"20:00","00:00"
"2207AR066-010",-7.52152,43.70531,-8.55081,42.40254,M1,0,3,,2022-08-02 14:00:00.000,"2022-08-11",,"20:00","00:00"
"1904AR141-014",-7.1475,43.4013,-7.63556,43.63004,M2,0,45,,2022-08-23 14:00:00.000,"2022-09-01",,"20:00","00:00"
"2107AR199-003",-7.47845,43.62004,-6.6744,43.50909,M2,0,3,,2022-08-02 14:00:00.000,"2022-08-07",,"20:00","00:00"
"2204AR050-001",-7.08524,43.42241,-8.69087,42.0955,M1,0,28,,2022-08-15 08:00:00.000,"2022-08-20",,"20:00","00:00"
"2004AR043-014",-7.11012,43.40373,-7.13202,43.47878,M2,0,44,,2022-08-23 08:00:00.000,"2022-08-30",,"20:00","00:00"
"1804AR142-005",-7.14172,43.40253,-8.72062,42.00952,M2,0,5,,2022-08-03 14:00:00.000,"2022-08-07",,"20:00","00:00"
"1807AR650-033",-7.59237,43.59184,-8.6243,42.97147,M2,0,6,,2022-08-04 08:00:00.000,"2022-08-11",,"20:00","00:00"
"2105AR060-001",-7.21987,43.31101,-7.53973,43.61216,M3,0,3,,2022-08-02 14:00:00.000,"2022-08-11",,"20:00","00:00"
"2107AR141-009",-7.56206,43.60631,-8.41465,42.21679,M3,0,2,,2022-08-02 08:00:00.000,"2022-08-10",,"20:00","00:00"
"2207AR066-002",-7.47216,43.68917,-8.56786,42.39242,M1,0,21,,2022-08-11 14:00:00.000,"2022-08-20",,"20:00","00:00"
"1906AR209-007",-7.30951,43.43279,-7.30291,43.49891,M2,0,11,,2022-08-06 14:00:00.000,"2022-08-13",,"20:00","00:00"
"2021AR057-001",-7.47273,43.30982,-7.7202,43.46754,M3,0,0,,2022-08-01 08:00:00.000,"2022-08-09",,"20:00","00:00"
"1905AR148-005",-7.21257,43.41742,-7.4096,43.63361,M2,0,29,,2022-08-15 14:00:00.000,"2022-08-19",,"20:00","00:00"
"1905AR129-002",-7.25968,43.51183,-7.44951,43.69098,M2,0,47,,2022-08-24 14:00:00.000,"2022-08-27",,"20:00","00:00"
"1905AR130-001",-7.27266,43.50304,-7.42786,43.6539,M2,0,30,,2022-08-16 08:00:00.000,"2022-08-25",,"20:00","00:00"
"1905AR127-001",-7.24795,43.39915,-7.44945,43.69045,M2,0,14,,2022-08-08 08:00:00.000,"2022-08-11",,"20:00","00:00"
"1905AR143-003",-7.23314,43.40592,-7.44733,43.59704,M2,0,4,,2022-08-03 08:00:00.000,"2022-08-08",,"20:00","00:00"
"1905AR149-020",-7.22415,43.41646,-7.45698,43.68489,M2,0,41,,2022-08-21 14:00:00.000,"2022-08-30",,"20:00","00:00"
"1905AR142-003",-7.20589,43.41491,-7.41455,43.68173,M2,0,37,,2022-08-19 14:00:00.000,"2022-08-26",,"20:00","00:00"
"2206AR025-008",-7.37392,43.6108,-7.35684,43.61004,M0,0,41,,2022-08-21 14:00:00.000,"2022-08-26",,"20:00","00:00"
"2207AR088-013",-7.60509,43.61717,-8.26726,42.67652,M1,0,30,,2022-08-16 08:00:00.000,"2022-08-22",,"20:00","00:00"
"1905AR149-019",-7.21529,43.41779,-7.45708,43.68492,M2,0,6,,2022-08-04 08:00:00.000,"2022-08-07",,"20:00","00:00"
"2107AR082-005",-7.35921,43.42174,-7.05706,43.44809,M2,0,30,,2022-08-16 08:00:00.000,"2022-08-23",,"20:00","00:00"
"2107AR203-007",-7.30392,43.50667,-8.5302,42.49917,M3,0,44,,2022-08-23 08:00:00.000,"2022-08-29",,"20:00","00:00"
"1905AR149-011",-7.21602,43.41867,-7.45748,43.68499,M2,0,31,,2022-08-16 14:00:00.000,"2022-08-21",,"20:00","00:00"
"2105AR076-002",-7.21266,43.48226,-7.38216,43.50473,M3,0,0,,2022-08-01 08:00:00.000,"2022-08-05",,"20:00","00:00"
"2003AR120-003",-6.03718,43.50566,-7.27838,43.35482,M2,0,22,,2022-08-12 08:00:00.000,"2022-08-18",,"20:00","00:00"
"2003AR120-001",-6.03166,43.50041,-7.27833,43.35506,M2,0,20,,2022-08-11 08:00:00.000,"2022-08-17",,"20:00","00:00"
"2003AR117-002",-6.03131,43.49967,-7.27928,43.34275,M2,0,41,,2022-08-21 14:00:00.000,"2022-08-26",,"20:00","00:00"
"2020AR008-001",-7.73502,42.9709,-7.5742,43.69823,M3,0,13,,2022-08-07 14:00:00.000,"2022-08-13",,"20:00","00:00"
"2017AR070-004",-8.46947,42.25743,-7.57459,43.69773,M3,0,29,,2022-08-15 14:00:00.000,"2022-08-20",,"20:00","00:00"
"2207AR067-011",-7.59738,43.64527,-8.48417,42.40435,M1,0,24,,2022-08-13 08:00:00.000,"2022-08-19",,"20:00","00:00"
"2112AR035-005",-8.9793,43.08114,-6.68472,43.51203,M2,0,20,,2022-08-11 08:00:00.000,"2022-08-19",,"20:00","00:00"
"2206AR025-004",-7.37427,43.61242,-7.3805,43.58461,M0,0,27,,2022-08-14 14:00:00.000,"2022-08-19",,"20:00","00:00"
